"","site_name","site_altname","date_ymd","Year","Month","DOY","latitude","longitude","TDN_mg.L","DOC_mg.L","A254","A280","A350","A440","S275to295","S350to400","SR","BA","FI","HIX","HIX_Ohno","Fmax","PeakA_RU","PeakB_RU","PeakC_RU","PeakD_RU","PeakE_RU","PeakM_RU","PeakN_RU","PeakP_RU","PeakT_RU","PeakA_percent","PeakB_percent","PeakC_percent","PeakD_percent","PeakE_percent","PeakM_percent","PeakN_percent","PeakP_percent","PeakT_percent","turb_lab_NTU","turb_field_NTU","chla_ug.L","secchi_depth_m","ext_coeff_m"
"43","Qu'Appelle River at Marquis","Qu'appelle River at Marquis",2015-08-24,"2015","Aug",236,50.734637,50.734637,NA,NA,11.9202571945875,8.18607184632221,2.04667069386091,0.373714087247784,0.0204577850142643,0.0195568540902706,1.04606727236575,0.730547228676777,1.56628125608599,5.02099929843826,0.833914612768784,1.88863891199975,0.961021521753427,NA,0.574903154541272,0.235043330366501,0.0689476275786264,0.624303847452321,NA,0.01768081236813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","1.5 km below Qu'Appelle R. Inflow Centre","BP 1.5 km below Qu'ap.",2015-08-24,"2015","Aug",236,50.736322,50.736322,NA,NA,17.8065115764788,12.430066386037,3.27263371195377,0.607116683439287,0.019457836291991,0.0192632692217157,1.01010041795273,0.697360543222412,1.58446839484386,6.41592430178466,0.865155042135564,2.76915251434472,1.45344812597715,NA,0.908855826932185,0.360599804357948,0.100052218605002,0.972501292429854,NA,0.0268128430824069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","1.5 km below Qu'Appelle R. Inflow East","BP East 1.5 km below Qu'ap.",2015-08-24,"2015","Aug",236,50.68295,50.68295,NA,NA,19.0169296487304,13.2467770766325,3.46154150269592,0.607472109166006,0.0193600214305564,0.0197246071538364,0.981516198500858,0.697353409475774,1.56741995747872,7.03845378816478,0.875597966181963,2.84270333190681,1.510829951793,NA,0.955613223269377,0.371812305441729,0.103798214583175,1.02541758361863,NA,0.0266929159390287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1.5 km below Qu'Appelle R. Inflow West","BP West 1.5 km below Qu'ap",2015-08-24,"2015","Aug",236,50.65615,50.65615,NA,NA,14.4282778967184,10.0407442254613,2.59995868799779,0.441084096269829,0.0197409893251987,0.0198028892294263,0.996874198329827,0.728218770041649,1.54661547407414,6.73249315193716,0.870675604833937,2.14405977377791,1.13320347716404,NA,0.676515850696842,0.285531831271604,0.083286626619033,0.709878188130355,NA,0.0248077739392771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Upstream of Causeway Centre","BP u/s (upstream) causeway",2015-08-24,"2015","Aug",236,50.76727,50.76727,NA,NA,32.6328463579262,23.0225339605057,6.31236633479468,1.11926745007729,0.018239521755406,0.0194496055555921,0.937783632849141,0.69951197951497,1.59166827329878,9.41305164112146,0.903966672358469,4.96912668398367,2.72347120611846,NA,1.71081591505332,0.688751197514612,0.181379192819764,1.76268029336545,NA,0.0507042364784837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Upstream of Causeway East","BP u/s (upstream) causeway east",2015-08-24,"2015","Aug",236,NA,NA,NA,NA,34.9098354023059,24.6284386172641,6.83729560010893,1.22486858008491,0.0179467247503446,0.0192271482842902,0.933405437196747,0.694888499344176,1.57812583708657,9.90968651275007,0.908338337785297,5.17410644418448,2.8477656276302,NA,1.78391747014049,0.70455982606829,0.191525293845899,1.85980178011439,NA,0.0560314859715624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","0.5 mi Below Causeway","BP 0.5 miles below causeway",2015-08-24,"2015","Aug",236,50.97,-105.95,NA,NA,22.6546175862167,15.6601337884519,4.03854744802682,0.684973398480785,0.0196958170488827,0.0199614213879601,0.98669411692107,0.737695868102931,1.60037837969256,7.26914565383785,0.879068522691231,3.4634569099198,1.83081784733061,NA,1.12843510593391,0.449948671313098,0.125491903872082,1.17344829330909,NA,0.032833200782793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Opposite South Lake","BP opposite S lake",2015-08-24,"2015","Aug",236,50.97,-105.95,NA,NA,18.8345855852005,12.8274491823071,3.15420561687752,0.514168187667501,0.0207448548567342,0.0203210502410622,1.02085544844605,0.758205922787364,1.5800541023546,6.60564929795065,0.868518786388238,2.81650825773506,1.47145627738073,NA,0.904052752379063,0.35802854661705,0.1011693157404,0.945724312781645,NA,0.0296972400336926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Opposite Sun Valley","BP opposite Sun Valley",2015-08-24,"2015","Aug",236,50.95,-106.32,NA,NA,18.5050747640662,12.5084592087808,2.90935642233871,0.491054500373481,0.02183429952174,0.0207137673015779,1.05409601275557,0.765729254273437,1.59942894738422,6.93357825354638,0.87395347117765,2.79319185469615,1.45339181481911,NA,0.908936744690035,0.357928770899098,0.101300397790301,0.967402598901597,NA,0.0269691318976178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Opposite Parkview","BP opposite park view",2015-08-24,"2015","Aug",236,50.95,-106.32,NA,NA,18.3735851479831,12.2875459927057,2.78377149954331,0.442759006361226,0.0224124237975105,0.0208399035811231,1.07545717331494,0.771963150965394,1.61691117590088,6.23507905972221,0.861784509644543,2.79841593071619,1.4281267184788,NA,0.902733435115634,0.343353765567119,0.099276485942728,0.951967755557077,NA,0.0288823752499596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Opposite WTP Intake","BP opposite treatment plant",2015-08-24,"2015","Aug",236,NA,NA,NA,NA,17.4486278011755,11.6012708519111,2.54097041156312,0.369598193770948,0.0227808954710489,0.0216990031226738,1.04985908072637,0.780620554815815,1.63358684569808,5.43363451902209,0.844566862316574,2.77792660993811,1.39075376423294,NA,0.876018860185475,0.33407391603385,0.0951583118455655,0.932162582319181,NA,0.0250181004046806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","0.5 mi Above Outlet","BP 0.5 miles above outlet",2015-08-24,"2015","Aug",236,50.65615,-105.5206,NA,NA,17.5780535446401,11.6391062704762,2.48275154380348,0.349568379603359,0.0230173150966198,0.0219992899931159,1.0462753617877,0.79090836767339,1.63396251019289,5.75723997276344,0.852010583606513,2.67573094591053,1.36264000255346,NA,0.846809140543919,0.324386259090921,0.0903259718394298,0.888882904729503,NA,0.0297235512350815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","0.5 mi Below Outlet","BP outlet",2015-08-24,"2015","Aug",236,50.65615,-105.5206,NA,NA,18.2340589335433,12.1540899151226,2.66211206635912,0.392276856911546,0.0229998768846056,0.0210842147207319,1.09085764820968,0.771056991001948,1.61250994184063,5.35432885028073,0.842626967605584,2.6942614928626,1.34394753949017,NA,0.862055347328535,0.322341168485487,0.094044529039371,0.94559997802416,NA,0.0295011610217304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Qu'Appelle River at Marquis","Qu'Appelle River @ Marquis",2015-10-21,"2015","Oct",294,50.95,-106.32,NA,NA,30.4052279581803,20.8655807000907,5.00888747889052,0.748045034776407,0.0199941266462003,0.0211180954335325,0.946776981339544,0.763321930895128,1.64069293034253,8.70073181495454,0.89691499372672,4.933643168588,2.66971547440945,NA,1.64531273205541,0.662535446477637,0.169041384610639,1.69296224470589,NA,0.0416604197441008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Opposite WTP Intake","BPL opp WTP intake",2015-10-21,"2015","Oct",294,NA,NA,NA,NA,16.3055162053366,10.6805314499852,2.20850290956003,0.272571962528765,0.0232209035066052,0.022528635050038,1.03072837990538,0.79827044085599,1.61137450711739,5.35982413623347,0.842762947751533,2.33551262534257,1.19078600889934,NA,0.713333549604079,0.277516914846444,0.0780452394669729,0.754319461775248,NA,0.0240967969283011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","0.5 mi Above Outlet","BP 0.5 miles above outlet",2015-10-21,"2015","Oct",294,50.65615,-105.5206,NA,NA,16.3718731599528,10.6732411516834,2.16467774902035,0.256547640463889,0.0235421347005419,0.0235142499967855,1.00118586405096,0.798462730212845,1.6118274909453,5.71945565492855,0.85117842108735,2.29245085999198,1.1933423324767,NA,0.712841197792935,0.273028516738337,0.0764741494635367,0.753179147896131,NA,0.0215774479846933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Opposite Parkview","BPL opp Park View",2015-10-21,"2015","Oct",294,50.65615,-105.5206,NA,NA,16.6304792085757,10.9945627028411,2.37456735166245,0.326336917034983,0.0229798516685486,0.0215290020133743,1.06739047422045,0.791882892055074,1.60403385360509,5.91139640501327,0.855311439049475,2.31655560441168,1.19977921669222,NA,0.713673485854457,0.280047372602475,0.0803685295237653,0.755682815930787,NA,0.0249231605649205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Opposite Sun Valley","BP opp Sun Valley",2015-10-21,"2015","Oct",294,50.504047,50.504047,NA,NA,16.7474623134283,11.1358595502849,2.43167095400072,0.333602499117072,0.0225428712130871,0.0220207552864051,1.02371017342009,0.782552698140678,1.60084894676888,5.60806084758551,0.848669674346993,2.37375803053766,1.20851763557025,NA,0.719389494847827,0.285503513572045,0.0808279333925107,0.761020848926135,NA,0.021859628186164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Opposite South Lake","BP opp South Lake",2015-10-21,"2015","Oct",294,50.720744,50.720744,NA,NA,16.6420676598358,11.0331799134392,2.38319391081966,0.307005444622009,0.0226026492740238,0.0226044417328467,0.999920703247439,0.782133454725965,1.58292847983474,6.50519094177473,0.866758886248465,2.28866008461613,1.19941229869881,NA,0.716685522699374,0.279175260065283,0.080887083970955,0.75500213656012,NA,0.0215274097548776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","0.5 mi Below Causeway","BPL 0.5 miles below causeway",2015-10-21,"2015","Oct",294,50.722173,50.722173,NA,NA,15.9446813695266,10.5137010465582,2.25368198495775,0.303385611936264,0.0226697847148295,0.023278161451492,0.973864914635537,0.775140833381557,1.5790716619064,6.4156862174242,0.865150712869922,2.19016374684141,1.15309086058241,NA,0.684935781746046,0.272450740708099,0.0776810749823457,0.720621879264945,NA,0.0208535821298347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Upstream of Causeway East","BP uptream causeway East",2015-10-21,"2015","Oct",294,50.721563,50.721563,NA,NA,15.6853023985814,10.4761550449708,2.2930632596551,0.314013666463789,0.0223425469187103,0.0221794813471577,1.00735209128655,0.785557630399278,1.56927416259456,5.51218885795055,0.846441799859792,2.14204621080418,1.10356052599754,NA,0.647931561150587,0.261629643614479,0.0750573103292339,0.692199938604601,NA,0.0220026473354747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Upstream of Causeway Centre","BP upstream causeway",2015-10-21,"2015","Oct",294,50.71159,50.71159,NA,NA,15.7373302692607,10.4928339891597,2.27037173534486,0.292730746921776,0.0223475544269812,0.0226480519857121,0.986731858487411,0.775482493964761,1.58322471468313,6.19583001698661,0.861030625009293,2.12357403107096,1.11192116154486,NA,0.660157065774916,0.262683171353199,0.0761414638710545,0.697006072514288,NA,0.0236964761812852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","1.5 km below Qu'Appelle R. Inflow West","BPL 1.5 km below Qu'Ap W",2015-10-21,"2015","Oct",294,50.58653,50.58653,NA,NA,17.069213523927,11.4842453457324,2.49207249501004,0.321025048518679,0.0222092504888729,0.0226842963514463,0.979058382274083,0.784245916150079,1.58181909727354,5.90196666950806,0.855113759905874,2.32964597515227,1.2142902095658,NA,0.714967043458333,0.292335561628669,0.0803763551960456,0.760427534187914,NA,0.0220500286064158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","1.5 km below Qu'Appelle R. Inflow Centre","BPL 1.5 km below Qu'Appelle",2015-10-21,"2015","Oct",294,50.57318,50.57318,NA,NA,16.9130323824344,11.399378894185,2.48500171843388,0.323326433758041,0.0221058643009567,0.0224313271686529,0.985490699446845,0.783363654714701,1.57583162607757,6.04176417933797,0.857990132226493,2.2971062903476,1.19759351608002,NA,0.706155068962807,0.285934968111822,0.0806760288893826,0.7448658393046,NA,0.0268748900972959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","1.5 km below Qu'Appelle R. Inflow East","BPL 1.5 km below Qu'Appelle E",2015-10-21,"2015","Oct",294,50.57263,50.57263,NA,NA,16.4779769946984,11.07399223518,2.43027771359506,0.344167484272023,0.0220451774453071,0.0212242388203841,1.03867929643416,0.780555260095695,1.56328530565947,5.96951468791837,0.856517986577531,2.20815924618883,1.15386562271441,NA,0.68094317960423,0.269305304020448,0.0782671304056286,0.717105551454688,NA,0.0248098457666095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","0.5 mi Below Outlet","BP outlet",2015-10-21,"2015","Oct",294,50.735692,50.735692,NA,NA,16.6470388333906,10.8655859177512,2.21666386584909,0.301411743230326,0.0235937812063757,0.0226275051944948,1.04270360358225,0.795569805904073,1.62205532945769,5.71027395145235,0.850974787730751,2.29318124412722,1.17560138617843,NA,0.708605711487862,0.275197098463477,0.0771352422992485,0.74861792455703,NA,0.0267296154812842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","1.5 km below Qu'Appelle R. Inflow Centre","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow",2016-04-12,"2016","Apr",103,50.722173,50.722173,NA,6.57,16.5494132135302,11.5608585841644,3.09303584865888,0.59392297049112,0.0187607391227407,0.0188244625710203,0.996614859625384,0.711925094392015,1.57531015336018,6.54592578073451,0.867478155887367,2.22117932435625,1.34874298149008,0.198880750297112,0.72240190663686,0.308227491877853,0.0842728329032027,0.823149061529101,0.42784913459676,0.0263944149282707,0.297152146630677,31.8319676572876,4.69382654664166,17.0495598073268,7.2745420641248,1.98894090881501,19.4273146650763,10.0977576911178,0.622940155285561,7.0131505043245,NA,NA,NA,NA,NA
"70","Opposite Sun Valley","Buffalo Pound Lake Opp Sun Valley",2016-04-12,"2016","Apr",103,50.721563,50.721563,NA,6.717,14.8959868384575,10.0283249301467,2.44731045361259,0.488523478014806,0.0210571742800562,0.0187538043905534,1.12282147352796,0.765005831516351,1.59182577223816,5.71333423395526,0.851042721075599,2.02006108326022,1.28681610429616,0.201836223589306,0.636926334599442,0.252719899463829,0.0666857207426026,0.786545444962309,0.420249434149633,0.0198680819814894,0.309625823494965,32.3217242964798,5.06964029290293,15.9980569992561,6.3477157982661,1.67498485071677,19.7561290489358,10.555654612176,0.499038414239307,7.7770556870273,NA,NA,NA,NA,NA
"71","Opposite Parkview","Buffalo Pound Lake Opp Parkview",2016-04-12,"2016","Apr",103,50.71159,50.71159,NA,6.758,13.7350225782325,9.06816988783842,2.03297607221496,0.374832714763518,0.022413815892594,0.0198404785617758,1.12970137402713,0.777580042102808,1.59387098596817,5.60705564409659,0.848646650812832,1.85456359145153,1.22786481429964,0.177569604957355,0.581410636913134,0.22329373731429,0.0613241823194845,0.742462346594173,0.389189836137724,0.0170728272886673,0.267623443024121,33.2952169054643,4.81504025851983,15.7657366199622,6.05491201549877,1.66288823337779,20.1328717836851,10.5534093498712,0.462952827661196,7.25697200595961,NA,NA,NA,NA,NA
"72","Opposite WTP Intake","Buffalo Pound Lake Opp Treatment Plant Intake",2016-04-12,"2016","Apr",103,NA,NA,NA,6.65,13.3884581902765,8.73531036726175,1.9322837079663,0.371118033572996,0.0226998784351464,0.0193807105321995,1.17126141466446,0.787199137110609,1.60162104924065,5.4359310796457,0.844622326183292,1.8250811019858,1.23376707583683,0.153919288698133,0.571162286458876,0.221182034205083,0.0593411594466083,0.735407064862636,0.385437505052837,0.0160905208594458,0.267463868215474,33.8596235143473,4.22417591536068,15.6750332893865,6.07014123897083,1.62856454603003,20.1825829475557,10.577984341612,0.441589817981689,7.34030438875536,NA,NA,NA,NA,NA
"73","0.5 mi Above Outlet","Buffalo Pound Lake 0.5 mi above Outlet",2016-04-12,"2016","Apr",103,50.58653,50.58653,NA,6.752,12.9463728451731,8.34893951204057,1.70550053591827,0.271906730385285,0.0237359578868267,0.021582812049377,1.09976206216891,0.791794183497748,1.59679993301026,5.47743257156977,0.845617844886704,1.75788593644823,1.19597012400134,0.179499250810007,0.543561087708916,0.207680320366104,0.0583643780222453,0.714691602118085,0.372834512487599,0.0145959645021696,0.250595543789163,33.805544787019,5.07376383466186,15.3644128112049,5.87033591443705,1.64973986858163,20.2016241705736,10.5386192824595,0.412572623500821,7.08338670756164,NA,NA,NA,NA,NA
"74","1.5 km below Qu'Appelle R. Inflow East","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- EAST",2016-04-12,"2016","Apr",103,50.57263,50.57263,NA,6.578,16.7332160647207,11.7003119021323,3.12634105487989,0.580177969217532,0.0186487269521343,0.0193243088009031,0.965039792329481,0.710505879201665,1.56705549451632,6.86901800112591,0.872919340144232,2.24849994673579,1.36979686128567,0.191233261608277,0.736191970045804,0.311821084086826,0.0867003288176751,0.843898874524213,0.428812467982763,0.0255202612626488,0.28088519205299,32.0430789457975,4.47343885211198,17.221427557732,7.29429880937255,2.02814414271897,19.7409696451404,10.0310287991296,0.596984683983658,6.57062856401334,NA,NA,NA,NA,NA
"75","1.5 km below Qu'Appelle R. Inflow West","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow- WEST",2016-04-12,"2016","Apr",103,50.735692,50.735692,NA,6.571,16.7088787829509,11.7822682420262,3.33072274102647,0.76875294717702,0.0180103926980478,0.0171016613072809,1.05313702420127,0.712595571102303,1.58814005528971,7.04847336707305,0.875752834805781,2.26933400921871,1.37890883463616,0.186948441756729,0.742560187063025,0.31454107105096,0.0868191936279325,0.848642625822859,0.425154409144069,0.0264699657956438,0.276615724369024,32.1674377914734,4.36116748211946,17.3225800167401,7.33767170225209,2.02533404673507,19.797290573276,9.91807990810433,0.617496209093815,6.45294227020582,NA,NA,NA,NA,NA
"76","Upstream of Causeway Centre","Buffalo Pound Lake Upstream of Causeway",2016-04-12,"2016","Apr",103,50.734637,50.734637,NA,6.631,16.7885358192561,11.7970567455779,3.26302640474043,0.739889926765608,0.0183547074491633,0.0175017764740609,1.0487339657415,0.718367878709171,1.5583157505937,6.5540749500531,0.867621117527703,2.27363572237086,1.35753821276286,0.20820969575019,0.72598243426046,0.311352453566282,0.0867704018738315,0.842946844889314,0.43888561916338,0.0250014611084143,0.324172066468598,31.4182469994372,4.81871050645692,16.8018072879339,7.20579958491013,2.00817471853272,19.5087784131165,10.1573691684985,0.578622445442866,7.50249087567124,NA,NA,NA,NA,NA
"77","Upstream of Causeway East","Buffalo Pound Lake Upstream of Causeway - EAST",2016-04-12,"2016","Apr",103,50.736322,50.736322,NA,6.768,16.6074410579763,11.7267154387276,3.27623103802797,0.740692579190622,0.0184141336104686,0.0172931710796595,1.06482110919076,0.718285824455956,1.57260255531447,5.89813513003504,0.855033283467307,2.28193816087866,1.37222489810022,0.227571097803814,0.715744129507408,0.305969644059986,0.0845445496091759,0.830197054590279,0.452515086805654,0.0250516598874377,0.360015519692812,31.3735045963569,5.20301219780411,16.3642284643024,6.99545682894362,1.93296216927167,18.980992943744,10.3459601815075,0.572762065251125,8.23112055281869,NA,NA,NA,NA,NA
"78","0.5 mi Below Causeway","Buffalo Pound Lake 0.5 mi Below Causeway",2016-04-12,"2016","Apr",103,50.65615,50.65615,NA,7.119,16.7351833517926,11.5967700948125,3.04736092668819,0.573373302460663,0.0192531262089888,0.0187998494140911,1.02411066093742,0.729524942948187,1.58064361837212,6.0048298324458,0.857241357189281,2.18509802644592,1.33721511518553,0.203034884956557,0.705655300090895,0.285356165549172,0.0760811327804323,0.825159938228396,0.441351694532008,0.023692342783579,0.299150915108325,31.8635097864939,4.83796808033786,16.8145381434893,6.79954097912727,1.81288103266803,19.6621257631501,10.5166430429222,0.564547309985197,7.12824586182621,NA,NA,NA,NA,NA
"79","Opposite South Lake","Buffalo Pound Lake Opp South Lake",2016-04-12,"2016","Apr",103,50.76727,50.76727,NA,7.118,16.8673589495648,11.7432125249781,3.07860188575284,0.582354316893068,0.0191838385164503,0.0189629711796516,1.0116472959172,0.725585344296808,1.5822852075352,5.80047381507016,0.852951422622354,2.22520253254249,1.34577269958735,0.230060219611685,0.721195345634336,0.291657979257002,0.076077300700058,0.838753129599481,0.440848361542531,0.0252816156218827,0.311394969710218,31.4356368997373,5.37393092533703,16.8462586780763,6.81278074495457,1.77707454004117,19.5922675788358,10.2976892201369,0.590548232381234,7.27381318049969,NA,NA,NA,NA,NA
"80","Qu'Appelle River at Marquis","Qu’Appelle R @ Marquis",2016-04-12,"2016","Apr",103,NA,NA,NA,5.204,12.3028054569668,8.35436398509088,2.13862919938944,0.462098260238014,0.0200413940067598,0.0182920402082635,1.09563470113662,0.738126565657048,1.57184328501178,6.52755790827262,0.867154791476128,1.76046432148576,1.18054638041327,0.161348240891821,0.547521135299331,0.234891257521099,0.0689172456669132,0.691621753378393,0.348308321395879,0.0190823124796164,0.244234386293945,33.7639399599277,4.61460253362033,15.6592498573131,6.71795233769465,1.971051526232,19.7805657985866,9.96171048107129,0.545759203999084,6.98516830155523,NA,NA,NA,NA,NA
"81","1.5 km below Qu'Appelle R. Inflow Centre","Buffalo Pound Lake 1.5 km below Qu’Appelle R. Inflow",2016-04-12,"2016","Apr",103,50.720744,50.720744,NA,6.57,16.5494132135302,11.5608585841644,3.09303584865888,0.59392297049112,0.0187607391227407,0.0188244625710203,0.996614859625384,0.711925094392015,1.57531015336018,6.54592578073451,0.867478155887367,NA,1.34874298149008,0.198880750297112,0.72240190663686,0.308227491877853,0.0842728329032027,0.823149061529101,0.42784913459676,0.0263944149282707,0.297152146630677,31.8319676572876,4.69382654664166,17.0495598073268,7.2745420641248,1.98894090881501,19.4273146650763,10.0977576911178,0.622940155285561,7.0131505043245,NA,NA,NA,NA,NA
"82","Opposite Sun Valley","Buffalo Pound Lake Opp Sun Valley",2016-04-12,"2016","Apr",103,50.721563,50.721563,NA,6.717,14.8959868384575,10.0283249301467,2.44731045361259,0.488523478014806,0.0210571742800562,0.0187538043905534,1.12282147352796,0.765005831516351,1.59182577223816,5.71333423395526,0.851042721075599,NA,1.28681610429616,0.201836223589306,0.636926334599442,0.252719899463829,0.0666857207426026,0.786545444962309,0.420249434149633,0.0198680819814894,0.309625823494965,32.3217242964798,5.06964029290293,15.9980569992561,6.3477157982661,1.67498485071677,19.7561290489358,10.555654612176,0.499038414239307,7.7770556870273,NA,NA,NA,NA,NA
"83","Opposite Parkview","Buffalo Pound Lake Opp Parkview",2016-04-12,"2016","Apr",103,50.58653,50.58653,NA,6.758,13.7350225782325,9.06816988783842,2.03297607221496,0.374832714763518,0.022413815892594,0.0198404785617758,1.12970137402713,0.777580042102808,1.59387098596817,5.60705564409659,0.848646650812832,NA,1.22786481429964,0.177569604957355,0.581410636913134,0.22329373731429,0.0613241823194845,0.742462346594173,0.389189836137724,0.0170728272886673,0.267623443024121,33.2952169054643,4.81504025851983,15.7657366199622,6.05491201549877,1.66288823337779,20.1328717836851,10.5534093498712,0.462952827661196,7.25697200595961,NA,NA,NA,NA,NA
"84","Opposite WTP Intake","Buffalo Pound Lake Opp Treatment Plant Intake",2016-04-12,"2016","Apr",103,50.57263,50.57263,NA,6.65,13.3884581902765,8.73531036726175,1.9322837079663,0.371118033572996,0.0226998784351464,0.0193807105321995,1.17126141466446,0.787199137110609,1.60162104924065,5.4359310796457,0.844622326183292,NA,1.23376707583683,0.153919288698133,0.571162286458876,0.221182034205083,0.0593411594466083,0.735407064862636,0.385437505052837,0.0160905208594458,0.267463868215474,33.8596235143473,4.22417591536068,15.6750332893865,6.07014123897083,1.62856454603003,20.1825829475557,10.577984341612,0.441589817981689,7.34030438875536,NA,NA,NA,NA,NA
"85","0.5 mi Above Outlet","Buffalo Pound Lake 0.5 mi above Outlet",2016-04-12,"2016","Apr",103,50.734637,50.734637,NA,6.752,12.9463728451731,8.34893951204057,1.70550053591827,0.271906730385285,0.0237359578868267,0.021582812049377,1.09976206216891,0.791794183497748,1.59679993301026,5.47743257156977,0.845617844886704,NA,1.19597012400134,0.179499250810007,0.543561087708916,0.207680320366104,0.0583643780222453,0.714691602118085,0.372834512487599,0.0145959645021696,0.250595543789163,33.805544787019,5.07376383466186,15.3644128112049,5.87033591443705,1.64973986858163,20.2016241705736,10.5386192824595,0.412572623500821,7.08338670756164,NA,NA,NA,NA,NA
"86","0.5 mi Below Outlet","Buffalo Pound Outlet",2016-04-12,"2016","Apr",103,50.68295,50.68295,NA,6.529,12.8952700912191,8.36989114068406,1.72043963581981,0.270013897352549,0.0234950885541271,0.0208273633415953,1.128087514909,0.786986428069045,1.60738400770369,5.91376002761802,0.855360904051435,NA,1.20134029807579,0.151811386721009,0.554064025852555,0.214001018723679,0.0582733226765398,0.726675413482015,0.372493501550851,0.0164673366221076,0.228546399088204,34.0934133049203,4.30832825650033,15.7240490983576,6.07323769185681,1.65376661204527,20.622670570569,10.5711719835848,0.467334455014965,6.48602802715092,NA,NA,NA,NA,NA
