date_ymd,year,DOY,DOC,pH,SUVA,conductivity,sulphate,chl_a,TP,SRP,colour,turbidity,alkalinity,hardness,temperature
1984-10-29T00:00:00Z,1984,303,NA,8.32,NA,530,95,53,53,0,25,4.2,154,159,0.9
1984-11-05T00:00:00Z,1984,310,NA,8.16,NA,520,106,NA,72,0,10,2.69,154,172,2.4
1984-11-12T00:00:00Z,1984,317,NA,7.95,NA,580,86,NA,39,0,15,2.35,162,174,3.2
1984-11-19T00:00:00Z,1984,324,NA,8.17,NA,570,102,20,55,0,15,1.76,162,179,3.4
1984-11-26T00:00:00Z,1984,331,NA,7.89,NA,580,92,15,53,11,10,1.8,170,190,4.1
1984-12-03T00:00:00Z,1984,338,NA,8.05,NA,590,95,NA,65,0,15,1.57,170,186,4.1
1984-12-10T00:00:00Z,1984,345,NA,8.14,NA,580,94,NA,48,0,10,1.18,170,185,4.1
1984-12-17T00:00:00Z,1984,352,NA,8.2,NA,590,103,7,38,0,10,1.07,168,189,4.1
1984-12-24T00:00:00Z,1984,359,NA,7.9,NA,610,NA,NA,NA,NA,15,1.16,185,202,3.9
1985-01-06T00:00:00Z,1985,6,6.3,7.88,NA,650,112,7,36,20,10,1.07,190,209,4.1
1985-01-13T00:00:00Z,1985,13,6.5,7.93,NA,610,104,NA,48,23,10,1.01,193,207,4.1
1985-01-20T00:00:00Z,1985,20,6.6,7.74,NA,640,101,0,42,21,15,0.98,242,214,4.1
1985-01-27T00:00:00Z,1985,27,6.9,7.62,NA,620,105,NA,63,17,10,0.7,249,217,4.1
1985-02-03T00:00:00Z,1985,34,6.5,7.76,NA,660,98,NA,44,38,10,0.61,260,221,3.9
1985-02-10T00:00:00Z,1985,41,6.2,7.7,NA,690,93,NA,58,24,10,0.6,269,233,3.9
1985-02-17T00:00:00Z,1985,48,6.8,7.53,NA,690,104,0.24,4.5,28,15,0.77,264,225,3.9
1985-02-24T00:00:00Z,1985,55,6.5,7.5,NA,680,101,NA,66,39,10,1.3,264,230,4.1
1985-03-03T00:00:00Z,1985,62,6.7,7.46,NA,700,109,NA,40,29,10,0.72,264,229,3.9
1985-03-10T00:00:00Z,1985,69,7.4,7.53,NA,700,110,NA,58,36,10,0.68,265,230,3.7
1985-03-17T00:00:00Z,1985,76,7,7.57,NA,700,98,NA,90,11,10,1.38,264,226,4.1
1985-03-24T00:00:00Z,1985,83,6.4,7.58,NA,690,94,35,55,0,15,1.76,253,222,5.1
1985-03-31T00:00:00Z,1985,90,6.2,7.72,NA,690,108,NA,66,10,25,2.4,278,225,5.2
1985-04-07T00:00:00Z,1985,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985-04-14T00:00:00Z,1985,104,6.8,7.82,NA,700,104,NA,94,3,30,5.6,269,231,6.1
1985-04-21T00:00:00Z,1985,111,5.6,8.37,NA,435,78,95,108,0,40,13.5,184,155,4
1985-04-28T00:00:00Z,1985,118,6.2,8.8,NA,420,77,NA,66,0,30,6.5,179,152,8.2
1985-05-05T00:00:00Z,1985,125,6.3,8.49,NA,420,73,NA,55,0,25,9.6,185,155,10.5
1985-05-12T00:00:00Z,1985,132,6.1,8.27,NA,450,79,10,41,0,15,3.1,180,160,13.5
1985-05-19T00:00:00Z,1985,139,5.8,8.27,NA,430,79,9,32,11,15,2.8,188,162,16.5
1985-05-26T00:00:00Z,1985,146,5.9,8.37,NA,450,70,10,62,18,15,2.3,152,163,16.5
1985-06-02T00:00:00Z,1985,153,NA,8.15,NA,450,73,7,NA,NA,15,2.5,163,166,14.7
1985-06-09T00:00:00Z,1985,160,5.7,8.13,NA,450,48,12,66,17,25,9.8,161,171,14.8
1985-06-16T00:00:00Z,1985,167,5.2,8.17,NA,440,63,13,68,0,50,26.6,155,171,15.4
1985-06-23T00:00:00Z,1985,174,5.3,8.32,NA,450,68,NA,70,0,NA,4.43,167,172,17.2
1985-06-30T00:00:00Z,1985,181,5,8.24,NA,460,63,4,9,0,15,2.16,162,172,17.6
1985-07-07T00:00:00Z,1985,188,NA,8.2,NA,440,75,12,38,0,20,2.39,169,174,21.9
1985-07-14T00:00:00Z,1985,195,6,8.24,NA,450,69,18,76,6,20,2.73,162,173,21.4
1985-07-21T00:00:00Z,1985,202,5.5,8.44,NA,440,68,22,78,74,NA,4.41,157,171,21.2
1985-07-28T00:00:00Z,1985,209,6,8.27,NA,460,64,20,124,74,NA,4.26,161,171,20.2
1985-08-04T00:00:00Z,1985,216,5.8,8.3,NA,440,70,18,73,0,25,3.43,159,169,21.1
1985-08-11T00:00:00Z,1985,223,6.1,8.33,NA,450,73,28,52,11,20,3.36,163,170,18.1
1985-08-18T00:00:00Z,1985,230,6.1,8.26,NA,450,78,13,50,0,15,3,166,173,16.6
1985-08-25T00:00:00Z,1985,237,5.9,8.25,NA,460,79,13,96,5,20,3.3,163,175,18.1
1985-09-01T00:00:00Z,1985,244,6.1,8.18,NA,470,71,9,52,0,15,2.95,167,175,17
1985-09-08T00:00:00Z,1985,251,6.2,8.11,NA,470,74,8,144,6,20,3.09,163,178,13.6
1985-09-15T00:00:00Z,1985,258,6,8.15,NA,480,83,NA,46,0,25,3.45,159,178,14
1985-09-22T00:00:00Z,1985,265,5.9,8.22,NA,480,74,11,68,0,15,3.3,170,181,10.2
1985-09-29T00:00:00Z,1985,272,5.9,8.13,NA,480,75,3,36,7,25,4.8,164,183,6.4
1985-10-06T00:00:00Z,1985,279,5.6,8.44,NA,480,73,7,32,0,15,2.6,161,181,6.4
1985-10-13T00:00:00Z,1985,286,4.5,8.3,NA,510,85,4,26,4,20,2.4,166,181,5
1985-10-20T00:00:00Z,1985,293,5.5,8.35,NA,490,76,8,56,0,20,2.6,162,183,6.2
1985-10-27T00:00:00Z,1985,300,5.6,8.37,NA,480,71,11,60,12,20,2.8,164,185,5.7
1985-11-03T00:00:00Z,1985,307,5.5,8.37,NA,490,71,11,50,0,25,3.47,165,185,4
1985-11-10T00:00:00Z,1985,314,5.7,8.31,NA,510,85,14,76,4,20,3.3,168,192,2.2
1985-11-17T00:00:00Z,1985,321,5.9,8.36,NA,550,73,16,62,0,25,2.72,172,196,2.9
1985-11-24T00:00:00Z,1985,328,NA,8.27,NA,590,79,13,40,0,25,1.79,179,206,2.6
1985-12-01T00:00:00Z,1985,335,6.8,8.33,NA,590,78,14,33,0,20,1.51,188,214,2.5
1985-12-08T00:00:00Z,1985,342,6.4,8.27,NA,600,86,18,48,0,20,1.36,194,220,2.6
1985-12-15T00:00:00Z,1985,349,6.5,8.18,0,610,88,16,42,0,20,1.37,194,227,2.7
1985-12-22T00:00:00Z,1985,356,6.6,8.04,NA,630,131,NA,16,0,20,1.24,201,229,3.1
1986-01-06T00:00:00Z,1986,6,6.6,8.08,NA,650,88,16,41,0,20,1.32,204,238,3
1986-01-13T00:00:00Z,1986,13,6.4,8.16,NA,670,86,18,31,0,15,1.31,205,237,3.3
1986-01-20T00:00:00Z,1986,20,6.4,7.88,NA,660,91,12,54,0,15,0.86,204,234,3.3
1986-01-27T00:00:00Z,1986,27,6.6,7.96,NA,650,126,28,38,0,20,1.03,207,238,3.8
1986-02-03T00:00:00Z,1986,34,6.5,8.31,NA,650,131,31,48,0,25,1.52,216,240,3.6
1986-02-10T00:00:00Z,1986,41,6.4,8.42,NA,650,136,38,28,0,25,1.71,217,237,3.7
1986-02-17T00:00:00Z,1986,48,6.4,8.29,NA,670,130,42,38,NA,25,2.15,216,244,3.6
1986-02-24T00:00:00Z,1986,55,6.6,8.14,NA,650,134,30,39,0,25,1.96,215,247,3.6
1986-03-03T00:00:00Z,1986,62,6.7,8.32,NA,640,129,32,29,0,25,2.2,214,244,4.3
1986-03-10T00:00:00Z,1986,69,6.3,7.81,NA,650,130,31,46,0,25,2.52,213,243,5
1986-03-17T00:00:00Z,1986,76,6,7.79,NA,630,133,23,28,0,20,1.57,210,240,5.2
1986-03-24T00:00:00Z,1986,83,6.5,7.79,NA,640,136,23,57,0,20,1.69,206,239,5.7
1986-03-31T00:00:00Z,1986,90,6.5,7.96,NA,600,138,20,36,NA,20,1.91,212,247,7.1
1986-04-07T00:00:00Z,1986,97,5.5,7.98,NA,620,123,13,48,0,30,2.57,225,244,7.6
1986-04-14T00:00:00Z,1986,104,4.2,7.92,1.419048,480,99,10,54,0,20,2.38,157,182,2.8
1986-04-21T00:00:00Z,1986,111,4,8.19,1.43,480,98,4,48,2,30,3.18,160,183,6
1986-04-28T00:00:00Z,1986,118,5,8.24,1.4,470,100,6,40,0,25,2.09,159,184,7.9
1986-05-05T00:00:00Z,1986,125,4.9,8.22,1.404082,470,91,6,48,0,25,2.4,164,185,10.9
1986-05-12T00:00:00Z,1986,132,4.9,8.3,1.408163,490,96,5,32,0,15,2.05,159,184,10.3
1986-05-19T00:00:00Z,1986,139,5.1,8.22,1.421569,470,95,26,76,0,20,2.03,158,181,11.9
1986-05-26T00:00:00Z,1986,146,5.4,8.19,1.412963,480,91,5,32,0,110,2.85,159,184,15.6
1986-06-02T00:00:00Z,1986,153,4.9,8.24,1.395918,490,92,4,66,0,15,2.21,157,185,20.2
1986-06-09T00:00:00Z,1986,160,4.9,8.08,1.402041,480,103,5,68,0,15,2.19,158,185,19.4
1986-06-16T00:00:00Z,1986,167,5,8.23,1.402,490,95,5,130,5,15,2.47,157,185,16.6
1986-06-23T00:00:00Z,1986,174,5.2,8.28,1.4,500,98,6,42,0,20,3.06,164,186,18.7
1986-06-30T00:00:00Z,1986,181,5.2,8.25,1.407692,490,94,8,47,9,15,2.23,150,184,18.9
1986-07-07T00:00:00Z,1986,188,5.1,8.38,1.419608,490,91,4,52,5,15,2.26,158,183,17.8
1986-07-14T00:00:00Z,1986,195,5.3,8.41,1.401887,460,93,8,49,3,10,2.01,153,179,20.1
1986-07-21T00:00:00Z,1986,202,5.3,8.46,1.407547,460,92,4,46,11,15,2.28,150,176,20.7
1986-07-28T00:00:00Z,1986,209,5.4,8.44,1.403704,460,92,7,112,13,15,2,150,174,21.1
1986-08-04T00:00:00Z,1986,216,5.4,8.63,1.403704,450,94,34,56,4,15,4.08,141,166,21.4
1986-08-11T00:00:00Z,1986,223,4.8,8.67,1.414583,450,92,45,90,2,25,7.7,134,160,19.7
1986-08-18T00:00:00Z,1986,230,5.6,8.43,1.414286,440,94,66,60,0,20,7.3,131,153,18.8
1986-08-25T00:00:00Z,1986,237,5.3,8.38,1.418868,450,95,13,40,0,25,5.66,129,154,18.7
1986-09-01T00:00:00Z,1986,244,4.7,7.88,1.617021,460,99,13,61,9,20,2.55,120,163,17.5
1986-09-08T00:00:00Z,1986,251,4.7,7.78,1.43617,490,98,16,54,0,20,2.72,137,173,14.6
1986-09-15T00:00:00Z,1986,258,4.7,7.85,1.604255,510,106,22,48,0,20,2.88,151,176,11.5
1986-09-22T00:00:00Z,1986,265,4.4,7.86,1.613636,500,104,18,146,3,25,2.61,149,177,10.6
1986-09-29T00:00:00Z,1986,272,4.4,7.95,1.604545,490,110,25,26,6,15,3.09,150,177,11.5
1986-10-06T00:00:00Z,1986,279,4.3,7.9,1.627907,490,109,21,38,0,15,2.38,144,174,9.9
1986-10-13T00:00:00Z,1986,286,4.4,7.86,1.615909,490,106,4,53,0,10,2.07,146,173,7.5
1986-10-20T00:00:00Z,1986,293,4.3,7.95,1.595349,500,108,17,48,0,15,2.43,145,177,8.4
1986-10-27T00:00:00Z,1986,300,4.4,8.02,1.613636,490,105,16,50,0,10,1.96,146,177,8.6
1986-11-03T00:00:00Z,1986,307,4.4,7.86,1.613636,480,103,9,50,0,5,3.1,144,176,3.5
1986-11-10T00:00:00Z,1986,314,4.5,7.89,1.606667,490,110,10,44,0,10,1.9,145,177,0.5
1986-11-17T00:00:00Z,1986,321,4.5,8.3,1.6,520,113,5,32,0,15,1.7,164,188,1.4
1986-11-24T00:00:00Z,1986,328,4.1,8.33,1.597561,550,114,10,28,0,5,1.5,166,194,2.4
1986-12-01T00:00:00Z,1986,335,4.7,8.18,1.608511,560,115,12,37,0,10,1.22,167,195,3.5
1986-12-08T00:00:00Z,1986,342,4.7,8.24,1.623404,550,114,14,48,0,10,1.05,167,196,3.6
1986-12-15T00:00:00Z,1986,349,4.8,8.03,1.616667,550,117,9,46,0,5,0.92,171,198,4.1
1986-12-22T00:00:00Z,1986,356,4.9,8.21,1.597959,590,119,8,29,12,0,0.8,171,199,3.9
1986-12-29T00:00:00Z,1986,363,4.3,8.23,1.613953,570,113,12,31,4,10,0.92,174,202,4.1
1987-01-05T00:00:00Z,1987,5,5.1,8.28,1.590196,580,119,9,26,10,5,0.74,174,201,4.6
1987-01-12T00:00:00Z,1987,12,4.9,8.37,1.636735,580,131,2.2,30,0,10,0.99,175,201,4.6
1987-01-19T00:00:00Z,1987,19,4.5,8.28,1.602222,580,124,17,35,5,5,1.26,178,203,5
1987-01-26T00:00:00Z,1987,26,5.2,8.4,1.615385,580,119,19,0,4,5,0.96,175,204,4.7
1987-02-02T00:00:00Z,1987,33,4.6,8.51,1.6,570,118,19,36,11,15,1.37,175,205,4.9
1987-02-09T00:00:00Z,1987,40,4.7,8.59,1.621277,580,121,19,111,NA,10,0.93,177,205,4.9
1987-02-16T00:00:00Z,1987,47,5.4,8.6,1.62037,580,120,23,78,0,10,1.36,175,205,4.9
1987-02-23T00:00:00Z,1987,54,5.2,8.6,1.611538,560,123,12,NA,NA,5,1.4,180,204,5.4
1987-03-02T00:00:00Z,1987,61,5.3,8.38,1.622642,590,115,11,32,0,5,0.9,176,206,5.6
1987-03-09T00:00:00Z,1987,68,4.9,8.39,1.614286,530,108,8,22,0,5,1.16,179,205,6.2
1987-03-16T00:00:00Z,1987,75,4.9,8.2,1.602041,580,114,12,44,0,0,1.25,174,203,5.8
1987-03-23T00:00:00Z,1987,82,4.8,8.15,1.6125,570,110,13,44,7,5,1.2,172,199,5.6
1987-03-30T00:00:00Z,1987,89,4.9,7.97,1.630612,580,117,7,68,0,10,1.19,177,202,6.4
1987-04-06T00:00:00Z,1987,96,4.9,8.11,1.612245,550,114,8,40,4,10,1.28,180,210,7.9
1987-04-13T00:00:00Z,1987,103,4.3,8.44,1.623256,450,91,10,54,0,10,4.13,141,164,4.5
1987-04-20T00:00:00Z,1987,110,4,8.33,1.635,450,96,7,25,12,15,3.43,146,166,9.2
1987-04-27T00:00:00Z,1987,117,4.2,8.42,1.619048,450,86,6,NA,NA,15,3.1,152,168,10.5
1987-05-04T00:00:00Z,1987,124,4.1,8.35,1.626829,470,93,6,68,13,5,2.76,157,172,14
1987-05-11T00:00:00Z,1987,131,4.1,8.2,1.629268,460,95,3,34,0,10,0.95,155,176,16.7
1987-05-18T00:00:00Z,1987,138,4.3,8.21,1.613953,470,93,4,41,12,10,0.95,161,176,15.7
1987-05-25T00:00:00Z,1987,145,4.2,8.38,1.619048,470,88,4,32,3,0,0.95,158,181,14.2
1987-06-01T00:00:00Z,1987,152,4.3,8.31,1.609302,480,94,4,68,0,15,1.45,157,182,16.9
1987-06-08T00:00:00Z,1987,159,4.3,8.34,1.64186,470,91,6,56,6,10,1.49,156,175,18.2
1987-06-15T00:00:00Z,1987,166,4.4,8.39,1.620455,450,90,5,50,9,0,0.94,157,175,20.9
1987-06-22T00:00:00Z,1987,173,4.4,8.32,1.613636,450,93,6,87,3,10,1.62,154,171,22
1987-06-29T00:00:00Z,1987,180,4.9,8.3,1.593878,470,86,5,100,31,10,1.33,148,163,19.6
1987-07-06T00:00:00Z,1987,187,4.7,8.51,1.63617,460,82,8,81,41,5,1.36,140,160,20.5
1987-07-13T00:00:00Z,1987,194,4.98,8.95,1.62249,420,85,18,100,0,10,1.94,133,151,19.9
1987-07-20T00:00:00Z,1987,201,5.56,9.04,1.618705,390,78,32,102,0,10,3.4,110,127,19.2
1987-07-27T00:00:00Z,1987,208,6.02,9.14,1.622924,360,73,24,170,60,20,2.5,105,120,20
1987-08-03T00:00:00Z,1987,215,5.91,9.26,1.622673,370,74,30,198,71,10,2.33,107,117,19.7
1987-08-10T00:00:00Z,1987,222,6.33,9.56,1.624013,370,69,70,267,84,15,3.42,105,115,19.4
1987-08-17T00:00:00Z,1987,229,6.34,9.53,1.623028,350,68,31,268,130,15,2.8,104,116,17.3
1987-08-24T00:00:00Z,1987,236,6.39,9.24,1.627543,360,71,10,160,146,25,4.24,103,116,16.9
1987-08-31T00:00:00Z,1987,243,5.75,9.3,1.598261,340,69,37,276,142,15,2.98,102,113,16.7
1987-09-07T00:00:00Z,1987,250,6.4,9.05,1.601562,350,70,5,289,238,20,2.81,103,117,16
1987-09-14T00:00:00Z,1987,257,6.05,9.34,1.6,350,70,5,248,212,15,2.42,104,118,15.3
1987-09-21T00:00:00Z,1987,264,5.63,9.27,1.598579,350,69,11,230,188,10,2.12,107,121,14.7
1987-09-28T00:00:00Z,1987,271,6.06,9.27,1.60066,360,70,7,340,200,20,2.59,110,124,14.2
1987-10-05T00:00:00Z,1987,278,5.83,8.86,1.600343,370,72,11,324,100,35,25.7,113,131,12.3
1987-10-12T00:00:00Z,1987,285,5.4,8.59,1.596296,385,72,12,70,70,15,6.28,115,134,7.6
1987-10-19T00:00:00Z,1987,292,4.9,8.32,1.62449,390,72,13,260,64,15,7.3,119,141,5.9
1987-10-26T00:00:00Z,1987,299,5,8.57,1.622,390,69,0.05,180,70,20,5.28,127,144,4.2
1987-11-02T00:00:00Z,1987,306,5.3,8.48,1.6,390,71,13,130,62,25,3.49,131,145,5
1987-11-09T00:00:00Z,1987,313,5.21,8.44,1.59501,400,73,NA,118,74,15,2.54,134,150,3.4
1987-11-16T00:00:00Z,1987,320,4.9,8.35,1.620408,400,72,7,116,45,10,3.19,138,151,3.4
1987-11-23T00:00:00Z,1987,327,4.87,8.42,1.62423,420,74,7,106,62,15,2.37,138,155,2.2
1987-11-30T00:00:00Z,1987,334,5.1,8.46,1.617647,430,76,15,100,50,15,1.77,140,160,3.3
1987-12-07T00:00:00Z,1987,341,5.43,8.83,1.596685,440,72,28,86,30,20,1.7,145,161,4.2
1987-12-14T00:00:00Z,1987,348,4.9,8.98,1.62449,450,69,29,89,17,20,1.8,149,168,4.2
1987-12-21T00:00:00Z,1987,355,5,8.73,1.62,450,81,23,74,30,20,1.99,152,173,4.1
1987-12-28T00:00:00Z,1987,362,4.96,8.88,1.625,450,82,14,84,35,15,1.7,159,178,4.9
1988-01-04T00:00:00Z,1988,4,4.4,8.74,1.875,480,83,6,102,58,15,1.07,164,185,4.8
1988-01-11T00:00:00Z,1988,11,4.5,8.49,1.893333,480,85,8,68,37,15,0.95,172,188,4.8
1988-01-18T00:00:00Z,1988,18,4.55,8.55,1.749451,480,84,9,67,29,10,0.84,175,191,4.6
1988-01-25T00:00:00Z,1988,25,NA,8.41,NA,490,85,13,72,26,10,0.78,177,195,5.3
1988-02-01T00:00:00Z,1988,32,4,8.35,2.1925,520,86,13,50,28,10,0.75,180,198,4.9
1988-02-08T00:00:00Z,1988,39,4.73,8.34,1.868922,540,89,10,99,27,10,0.77,186,202,4.7
1988-02-15T00:00:00Z,1988,46,NA,8.19,NA,540,91,9,72,23,10,0.81,190,209,4.2
1988-02-22T00:00:00Z,1988,53,4.59,8.24,1.945534,520,92,9,78,36,10,0.57,191,211,4.6
1988-02-29T00:00:00Z,1988,60,3.96,8.35,2.242424,530,91,8,72,34,15,0.84,192,210,5.4
1988-03-07T00:00:00Z,1988,67,NA,8.31,NA,540,91,7,75,2,10,0.8,191,211,5.8
1988-03-14T00:00:00Z,1988,74,3.92,8.3,2.17602,550,91,5,86,34,10,0.89,194,212,6.4
1988-03-21T00:00:00Z,1988,81,3.32,8.46,2.539157,530,90,4,85,17,15,0.79,191,208,6.8
1988-03-28T00:00:00Z,1988,88,3.72,8.44,2.236559,530,87,4,64,29,10,0.88,192,206,7.4
1988-04-04T00:00:00Z,1988,95,2.77,8.44,2.711191,490,84,4,104,22,15,0.9,184,201,8.1
1988-04-11T00:00:00Z,1988,102,3.92,8.49,1.663265,420,70,4,66,18,15,1.13,151,166,5.8
1988-04-18T00:00:00Z,1988,109,3.94,8.6,1.596447,420,68,5,100,7,15,2.48,155,168,6.2
1988-04-25T00:00:00Z,1988,116,5.81,8.15,1.091222,420,76,5,62,13,15,0.96,159,174,8.1
1988-05-02T00:00:00Z,1988,123,4.22,8.43,1.495261,420,71,3,59,24,15,1.09,163,174,10.7
1988-05-09T00:00:00Z,1988,130,3.56,8.36,1.839888,450,73,3,58,17,10,1.41,169,179,12.3
1988-05-16T00:00:00Z,1988,137,4.16,8.36,1.598558,460,73,13,84,34,20,4.31,172,181,13.7
1988-05-23T00:00:00Z,1988,144,NA,8.43,NA,450,74,6,68,13,10,1.24,169,182,17.4
1988-05-30T00:00:00Z,1988,151,NA,8.35,NA,460,74,4,56,13,10,3.96,160,178,20
1988-06-06T00:00:00Z,1988,158,NA,8.37,NA,410,73,2,56,14,10,1.19,149,163,22
1988-06-13T00:00:00Z,1988,165,NA,8.46,NA,400,71,4,84,29,10,1.54,145,160,21.5
1988-06-20T00:00:00Z,1988,172,NA,9.22,NA,400,75,5,100,30,10,0.99,129,144,21.9
1988-06-27T00:00:00Z,1988,179,NA,8.82,NA,400,73,10,82,45,15,4.03,131,140,22.7
1988-07-04T00:00:00Z,1988,186,NA,8.94,NA,390,73,7,81,42,15,2.1,123,137,21.9
1988-07-11T00:00:00Z,1988,193,NA,9.16,NA,370,74,26,132,35,25,4.4,122,131,20.9
1988-07-18T00:00:00Z,1988,200,NA,9.11,NA,390,71,72,89,23,20,7.47,123,136,19.9
1988-07-25T00:00:00Z,1988,207,NA,9,NA,380,72,54,125,41,25,4.13,124,133,20.1
1988-08-01T00:00:00Z,1988,214,NA,9.23,NA,380,71,97,116,60,35,6.85,126,134,20.6
1988-08-08T00:00:00Z,1988,221,NA,9.41,NA,385,70,14,152,88,25,2.48,127,135,19.3
1988-08-15T00:00:00Z,1988,228,NA,9.3,NA,390,73,32,78,33,30,2.25,129,141,20.3
1988-08-22T00:00:00Z,1988,235,4.93,9.17,2.068966,410,76,10,100,100,15,1.73,130,139,18.6
1988-08-29T00:00:00Z,1988,242,4.8,8.69,1.889583,410,76,11,114,88,15,1.46,141,152,16.8
1988-09-05T00:00:00Z,1988,249,NA,8.81,NA,440,81,4,202,45,15,1.01,149,162,17.6
1988-09-12T00:00:00Z,1988,256,NA,7.96,NA,420,84,3,110,33,20,2.15,153,167,13.4
1988-09-19T00:00:00Z,1988,263,4.1,8.13,2.043902,440,86,3,103,42,15,1.66,158,176,13.2
1988-09-26T00:00:00Z,1988,270,NA,8.31,NA,430,80,20,134,31,10,1.77,164,178,11.4
1988-10-03T00:00:00Z,1988,277,NA,8.28,NA,480,92,28,72,17,15,1.71,165,186,10.3
1988-10-10T00:00:00Z,1988,284,4,8.52,1.905,500,93,9,68,28,10,1.48,170,191,10.3
1988-10-17T00:00:00Z,1988,291,3.44,8.4,2.133721,500,91,7,86,25,10,1.38,167,191,9.7
1988-10-24T00:00:00Z,1988,298,3.4,8.4,2.114706,510,96,19,112,11,30,26,170,193,7.1
1988-10-31T00:00:00Z,1988,305,3.78,8.39,1.867725,510,98,7,46,18,25,8.6,172,202,2.9
1988-11-07T00:00:00Z,1988,312,NA,8.37,NA,520,99,13,155,10,30,14,174,203,4.5
1988-11-14T00:00:00Z,1988,319,3.51,8.59,1.868946,530,101,9,50,18,20,5.85,174,207,2
1988-11-21T00:00:00Z,1988,326,3.99,8.34,1.684211,540,103,8,102,21,15,3.7,179,208,2.7
1988-11-28T00:00:00Z,1988,333,3.16,8.23,2.164557,560,100,5,56,20,5,1.38,183,219,3.4
1988-12-05T00:00:00Z,1988,340,NA,8.27,NA,600,105,8,53,13,10,1.18,185,219,4.1
1988-12-12T00:00:00Z,1988,347,3.62,8.17,1.889503,590,110,18,37,5,5,1.02,190,226,4.3
1988-12-19T00:00:00Z,1988,354,NA,8.22,NA,600,110,19,30,10,10,1.4,194,230,4.6
1988-12-26T00:00:00Z,1988,361,NA,8.17,NA,600,102,13,39,27,5,1.04,199,233,4.8
1989-01-02T00:00:00Z,1989,2,NA,7.99,NA,600,109,8,36,6,35,3.86,201,240,4.8
1989-01-09T00:00:00Z,1989,9,3.08,8.08,2.542208,610,110,7,50,27,5,0.59,206,242,4.5
1989-01-16T00:00:00Z,1989,16,2.83,7.88,3.014134,630,112,4,26,26,5,0.78,207,244,4.5
1989-01-23T00:00:00Z,1989,23,1.96,7.84,3.892857,670,103,4,63,48,10,0.76,212,249,4.4
1989-01-30T00:00:00Z,1989,30,5,7.82,1.43,620,115,4,53,29,10,0.63,216,251,4.6
1989-02-06T00:00:00Z,1989,37,NA,7.75,NA,650,111,3,60,24,5,0.66,221,253,4.4
1989-02-13T00:00:00Z,1989,44,NA,7.75,NA,680,130,2,60,36,10,0.51,221,258,5
1989-02-20T00:00:00Z,1989,51,4.44,7.71,1.81982,690,118,3,89,46,10,0.99,233,264,4.8
1989-02-27T00:00:00Z,1989,58,NA,7.73,NA,680,118,3,79,58,10,0.69,235,260,4.1
1989-03-06T00:00:00Z,1989,65,4.83,7.7,1.645963,680,117,4,98,62,10,0.62,241,263,4
1989-03-13T00:00:00Z,1989,72,3.89,7.64,2.095116,680,125,7,95,36,10,0.87,242,266,4.8
1989-03-20T00:00:00Z,1989,79,NA,7.64,NA,690,117,18,NA,NA,10,0.95,246,267,5
1989-03-27T00:00:00Z,1989,86,NA,7.82,NA,690,116,57,105,18,5,2.4,238,267,5
1989-04-03T00:00:00Z,1989,93,NA,7.8,NA,690,115,55,76,5,20,2.5,242,264,6
1989-04-10T00:00:00Z,1989,100,NA,8.18,NA,690,116,17,80,0,15,2.5,245,268,7.3
1989-04-17T00:00:00Z,1989,107,NA,8.42,NA,690,128,21,90,12,20,2.8,224,272,8.1
1989-04-24T00:00:00Z,1989,114,NA,8.29,NA,540,87,16,22,8,20,4,191,216,8.5
1989-05-01T00:00:00Z,1989,121,NA,8.3,NA,580,90,25,NA,NA,15,2.1,196,215,11.8
1989-05-08T00:00:00Z,1989,128,NA,8.25,NA,520,94,6,100,8,10,2.2,196,218,12.7
1989-05-15T00:00:00Z,1989,135,NA,8.28,NA,515,88,9,NA,NA,15,1.7,188,213,16.7
1989-05-22T00:00:00Z,1989,142,NA,8.35,NA,525,92,7,NA,NA,15,3.1,188,208,NA
1989-05-29T00:00:00Z,1989,149,NA,8.38,NA,505,92,3,84,0,10,1.43,181,202,14
1989-06-05T00:00:00Z,1989,156,NA,8.41,NA,505,87,3,64,0,10,1.56,183,200,17.5
1989-06-12T00:00:00Z,1989,163,NA,8.35,NA,495,84,6,80,0,10,2.5,180,195,17.2
1989-06-19T00:00:00Z,1989,170,NA,8.31,NA,495,91,13,NA,NA,5,2.9,179,191,19.6
1989-06-26T00:00:00Z,1989,177,NA,8.25,NA,475,87,5,NA,NA,10,4.25,170,185,18
1989-07-03T00:00:00Z,1989,184,NA,8.36,NA,480,89,4,100,0,5,1.15,170,176,21
1989-07-10T00:00:00Z,1989,191,NA,8.31,NA,465,88,6,90,4,10,1.64,164,179,22.5
1989-07-17T00:00:00Z,1989,198,NA,8.34,NA,460,88,7,26,12,10,1.75,158,175,22.6
1989-07-24T00:00:00Z,1989,205,NA,8.45,NA,430,110,9,68,6,10,1.66,124,173,23.7
1989-07-31T00:00:00Z,1989,212,NA,8.56,NA,420,79,10,50,4,15,2.44,158,171,23.7
1989-08-07T00:00:00Z,1989,219,NA,8.46,NA,440,77,10,46,0,15,2.81,160,173,20.8
1989-08-14T00:00:00Z,1989,226,NA,8.62,NA,430,76,28,60,0,20,3.96,155,167,22.1
1989-08-21T00:00:00Z,1989,233,NA,8.73,NA,430,75,13,60,0,15,4.25,162,166,19.8
