RIDGE CREEK NEAR BRIDGEFORD,,Average Daily ,,Discharge
Data Start Time,01/01/2004 12:00:00 AM
Data End Time,11/06/2015 3:30:00 PM
Time Stamp,,,m^3/s
03/06/2011 12:00:00 AM,,,0.042
04/06/2011 12:00:00 AM,,,0.036
05/06/2011 12:00:00 AM,,,0.029
06/06/2011 12:00:00 AM,,,0.027
07/06/2011 12:00:00 AM,,,0.026
08/06/2011 12:00:00 AM,,,0.025
09/06/2011 12:00:00 AM,,,0.021
10/06/2011 12:00:00 AM,,,0.021
11/06/2011 12:00:00 AM,,,0.019
12/06/2011 12:00:00 AM,,,0.017
13/06/2011 12:00:00 AM,,,0.017
14/06/2011 12:00:00 AM,,,0.018
15/06/2011 12:00:00 AM,,,0.023
16/06/2011 12:00:00 AM,,,0.027
17/06/2011 12:00:00 AM,,,0.105
18/06/2011 12:00:00 AM,,,0.286
19/06/2011 12:00:00 AM,,,0.333
20/06/2011 12:00:00 AM,,,0.363
21/06/2011 12:00:00 AM,,,0.232
22/06/2011 12:00:00 AM,,,0.224
23/06/2011 12:00:00 AM,,,0.396
24/06/2011 12:00:00 AM,,,0.402
25/06/2011 12:00:00 AM,,,0.281
26/06/2011 12:00:00 AM,,,0.205
27/06/2011 12:00:00 AM,,,0.157
28/06/2011 12:00:00 AM,,,0.105
29/06/2011 12:00:00 AM,,,0.083
30/06/2011 12:00:00 AM,,,0.054
01/07/2011 12:00:00 AM,,,0.042
02/07/2011 12:00:00 AM,,,0.035
03/07/2011 12:00:00 AM,,,0.026
04/07/2011 12:00:00 AM,,,0.025
05/07/2011 12:00:00 AM,,,0.021
06/07/2011 12:00:00 AM,,,0.018
07/07/2011 12:00:00 AM,,,0.014
08/07/2011 12:00:00 AM,,,0.014
09/07/2011 12:00:00 AM,,,0.011
10/07/2011 12:00:00 AM,,,0.011
11/07/2011 12:00:00 AM,,,0.012
12/07/2011 12:00:00 AM,,,0.010
13/07/2011 12:00:00 AM,,,0.010
14/07/2011 12:00:00 AM,,,0.015
15/07/2011 12:00:00 AM,,,0.011
16/07/2011 12:00:00 AM,,,0.010
17/07/2011 12:00:00 AM,,,0.009
18/07/2011 12:00:00 AM,,,0.008
19/07/2011 12:00:00 AM,,,0.010
20/07/2011 12:00:00 AM,,,0.013
21/07/2011 12:00:00 AM,,,0.012
22/07/2011 12:00:00 AM,,,0.010
23/07/2011 12:00:00 AM,,,0.011
24/07/2011 12:00:00 AM,,,0.010
25/07/2011 12:00:00 AM,,,0.007
26/07/2011 12:00:00 AM,,,0.008
27/07/2011 12:00:00 AM,,,0.011
28/07/2011 12:00:00 AM,,,0.010
29/07/2011 12:00:00 AM,,,0.007
30/07/2011 12:00:00 AM,,,0.006
31/07/2011 12:00:00 AM,,,0.007
01/08/2011 12:00:00 AM,,,0.009
02/08/2011 12:00:00 AM,,,0.005
03/08/2011 12:00:00 AM,,,0.004
04/08/2011 12:00:00 AM,,,0.004
05/08/2011 12:00:00 AM,,,0.005
06/08/2011 12:00:00 AM,,,0.006
07/08/2011 12:00:00 AM,,,0.007
08/08/2011 12:00:00 AM,,,0.006
09/08/2011 12:00:00 AM,,,0.008
10/08/2011 12:00:00 AM,,,0.008
11/08/2011 12:00:00 AM,,,0.006
12/08/2011 12:00:00 AM,,,0.007
13/08/2011 12:00:00 AM,,,0.007
14/08/2011 12:00:00 AM,,,0.006
15/08/2011 12:00:00 AM,,,0.006
16/08/2011 12:00:00 AM,,,0.006
17/08/2011 12:00:00 AM,,,0.010
18/08/2011 12:00:00 AM,,,0.012
19/08/2011 12:00:00 AM,,,0.008
20/08/2011 12:00:00 AM,,,0.013
21/08/2011 12:00:00 AM,,,0.009
22/08/2011 12:00:00 AM,,,0.006
23/08/2011 12:00:00 AM,,,0.003
24/08/2011 12:00:00 AM,,,0.003
25/08/2011 12:00:00 AM,,,0.004
26/08/2011 12:00:00 AM,,,0.005
27/08/2011 12:00:00 AM,,,0.005
28/08/2011 12:00:00 AM,,,0.007
29/08/2011 12:00:00 AM,,,0.006
30/08/2011 12:00:00 AM,,,0.005
31/08/2011 12:00:00 AM,,,0.011
01/09/2011 12:00:00 AM,,,0.024
02/09/2011 12:00:00 AM,,,0.009
03/09/2011 12:00:00 AM,,,0.022
04/09/2011 12:00:00 AM,,,0.007
05/09/2011 12:00:00 AM,,,0.002
06/09/2011 12:00:00 AM,,,0.003
07/09/2011 12:00:00 AM,,,0.010
08/09/2011 12:00:00 AM,,,0.007
09/09/2011 12:00:00 AM,,,0.004
10/09/2011 12:00:00 AM,,,0.005
11/09/2011 12:00:00 AM,,,0.007
12/09/2011 12:00:00 AM,,,0.007
13/09/2011 12:00:00 AM,,,0.008
14/09/2011 12:00:00 AM,,,0.008
15/09/2011 12:00:00 AM,,,0.008
16/09/2011 12:00:00 AM,,,0.009
17/09/2011 12:00:00 AM,,,0.010
18/09/2011 12:00:00 AM,,,0.010
19/09/2011 12:00:00 AM,,,0.011
20/09/2011 12:00:00 AM,,,0.014
21/09/2011 12:00:00 AM,,,0.012
22/09/2011 12:00:00 AM,,,0.011
23/09/2011 12:00:00 AM,,,0.012
24/09/2011 12:00:00 AM,,,0.011
25/09/2011 12:00:00 AM,,,0.012
26/09/2011 12:00:00 AM,,,0.011
27/09/2011 12:00:00 AM,,,0.010
28/09/2011 12:00:00 AM,,,0.011
29/09/2011 12:00:00 AM,,,0.010
30/09/2011 12:00:00 AM,,,0.010
01/10/2011 12:00:00 AM,,,0.011
02/10/2011 12:00:00 AM,,,0.012
03/10/2011 12:00:00 AM,,,0.012
04/10/2011 12:00:00 AM,,,0.012
05/10/2011 12:00:00 AM,,,0.013
06/10/2011 12:00:00 AM,,,0.012
07/10/2011 12:00:00 AM,,,0.013
08/10/2011 12:00:00 AM,,,0.020
09/10/2011 12:00:00 AM,,,0.018
10/10/2011 12:00:00 AM,,,0.016
11/10/2011 12:00:00 AM,,,0.015
12/10/2011 12:00:00 AM,,,0.015
13/10/2011 12:00:00 AM,,,0.016
14/10/2011 12:00:00 AM,,,0.016
15/10/2011 12:00:00 AM,,,0.015
16/10/2011 12:00:00 AM,,,0.016
17/10/2011 12:00:00 AM,,,
18/10/2011 12:00:00 AM,,,
19/10/2011 12:00:00 AM,,,
20/10/2011 12:00:00 AM,,,
21/10/2011 12:00:00 AM,,,0.016
22/10/2011 12:00:00 AM,,,0.015
23/10/2011 12:00:00 AM,,,0.016
24/10/2011 12:00:00 AM,,,0.016
25/10/2011 12:00:00 AM,,,0.016
26/10/2011 12:00:00 AM,,,0.017
27/10/2011 12:00:00 AM,,,0.016
28/10/2011 12:00:00 AM,,,0.017
29/10/2011 12:00:00 AM,,,0.017
30/10/2011 12:00:00 AM,,,0.018
31/10/2011 12:00:00 AM,,,
01/11/2011 12:00:00 AM,,,
02/11/2011 12:00:00 AM,,,
03/11/2011 12:00:00 AM,,,
04/11/2011 12:00:00 AM,,,
05/11/2011 12:00:00 AM,,,
06/11/2011 12:00:00 AM,,,
07/11/2011 12:00:00 AM,,,
08/11/2011 12:00:00 AM,,,
09/11/2011 12:00:00 AM,,,
10/11/2011 12:00:00 AM,,,
11/11/2011 12:00:00 AM,,,
12/11/2011 12:00:00 AM,,,
13/11/2011 12:00:00 AM,,,
14/11/2011 12:00:00 AM,,,
15/11/2011 12:00:00 AM,,,
16/11/2011 12:00:00 AM,,,
17/11/2011 12:00:00 AM,,,
18/11/2011 12:00:00 AM,,,
19/11/2011 12:00:00 AM,,,
20/11/2011 12:00:00 AM,,,
21/11/2011 12:00:00 AM,,,
22/11/2011 12:00:00 AM,,,
23/11/2011 12:00:00 AM,,,
24/11/2011 12:00:00 AM,,,
25/11/2011 12:00:00 AM,,,
26/11/2011 12:00:00 AM,,,
27/11/2011 12:00:00 AM,,,
28/11/2011 12:00:00 AM,,,
29/11/2011 12:00:00 AM,,,
30/11/2011 12:00:00 AM,,,
01/12/2011 12:00:00 AM,,,
02/12/2011 12:00:00 AM,,,
03/12/2011 12:00:00 AM,,,
04/12/2011 12:00:00 AM,,,
05/12/2011 12:00:00 AM,,,
06/12/2011 12:00:00 AM,,,
07/12/2011 12:00:00 AM,,,
08/12/2011 12:00:00 AM,,,
09/12/2011 12:00:00 AM,,,
10/12/2011 12:00:00 AM,,,
11/12/2011 12:00:00 AM,,,
12/12/2011 12:00:00 AM,,,
13/12/2011 12:00:00 AM,,,
14/12/2011 12:00:00 AM,,,
15/12/2011 12:00:00 AM,,,
16/12/2011 12:00:00 AM,,,
17/12/2011 12:00:00 AM,,,
18/12/2011 12:00:00 AM,,,
19/12/2011 12:00:00 AM,,,
20/12/2011 12:00:00 AM,,,
21/12/2011 12:00:00 AM,,,
22/12/2011 12:00:00 AM,,,
23/12/2011 12:00:00 AM,,,
24/12/2011 12:00:00 AM,,,
25/12/2011 12:00:00 AM,,,
26/12/2011 12:00:00 AM,,,
27/12/2011 12:00:00 AM,,,
28/12/2011 12:00:00 AM,,,
29/12/2011 12:00:00 AM,,,
30/12/2011 12:00:00 AM,,,
31/12/2011 12:00:00 AM,,,
01/01/2012 12:00:00 AM,,,
02/01/2012 12:00:00 AM,,,
03/01/2012 12:00:00 AM,,,
04/01/2012 12:00:00 AM,,,
05/01/2012 12:00:00 AM,,,
06/01/2012 12:00:00 AM,,,
07/01/2012 12:00:00 AM,,,
08/01/2012 12:00:00 AM,,,
09/01/2012 12:00:00 AM,,,
10/01/2012 12:00:00 AM,,,
11/01/2012 12:00:00 AM,,,
12/01/2012 12:00:00 AM,,,
13/01/2012 12:00:00 AM,,,
14/01/2012 12:00:00 AM,,,
15/01/2012 12:00:00 AM,,,
16/01/2012 12:00:00 AM,,,
17/01/2012 12:00:00 AM,,,
18/01/2012 12:00:00 AM,,,
19/01/2012 12:00:00 AM,,,
20/01/2012 12:00:00 AM,,,
21/01/2012 12:00:00 AM,,,
22/01/2012 12:00:00 AM,,,
23/01/2012 12:00:00 AM,,,
24/01/2012 12:00:00 AM,,,
25/01/2012 12:00:00 AM,,,
26/01/2012 12:00:00 AM,,,
27/01/2012 12:00:00 AM,,,
28/01/2012 12:00:00 AM,,,
29/01/2012 12:00:00 AM,,,
30/01/2012 12:00:00 AM,,,
31/01/2012 12:00:00 AM,,,
01/02/2012 12:00:00 AM,,,
02/02/2012 12:00:00 AM,,,
03/02/2012 12:00:00 AM,,,
04/02/2012 12:00:00 AM,,,
05/02/2012 12:00:00 AM,,,
06/02/2012 12:00:00 AM,,,
07/02/2012 12:00:00 AM,,,
08/02/2012 12:00:00 AM,,,
09/02/2012 12:00:00 AM,,,
10/02/2012 12:00:00 AM,,,
11/02/2012 12:00:00 AM,,,
12/02/2012 12:00:00 AM,,,
13/02/2012 12:00:00 AM,,,
14/02/2012 12:00:00 AM,,,
15/02/2012 12:00:00 AM,,,
16/02/2012 12:00:00 AM,,,
17/02/2012 12:00:00 AM,,,
18/02/2012 12:00:00 AM,,,
19/02/2012 12:00:00 AM,,,
20/02/2012 12:00:00 AM,,,
21/02/2012 12:00:00 AM,,,
22/02/2012 12:00:00 AM,,,
23/02/2012 12:00:00 AM,,,
24/02/2012 12:00:00 AM,,,
25/02/2012 12:00:00 AM,,,
26/02/2012 12:00:00 AM,,,
27/02/2012 12:00:00 AM,,,
28/02/2012 12:00:00 AM,,,
29/02/2012 12:00:00 AM,,,
01/03/2012 12:00:00 AM,,,
02/03/2012 12:00:00 AM,,,
03/03/2012 12:00:00 AM,,,
04/03/2012 12:00:00 AM,,,
05/03/2012 12:00:00 AM,,,
06/03/2012 12:00:00 AM,,,0.019
07/03/2012 12:00:00 AM,,,0.017
08/03/2012 12:00:00 AM,,,0.017
09/03/2012 12:00:00 AM,,,0.017
10/03/2012 12:00:00 AM,,,0.023
11/03/2012 12:00:00 AM,,,1.440
12/03/2012 12:00:00 AM,,,3.145
13/03/2012 12:00:00 AM,,,1.503
14/03/2012 12:00:00 AM,,,0.688
15/03/2012 12:00:00 AM,,,0.515
16/03/2012 12:00:00 AM,,,0.569
17/03/2012 12:00:00 AM,,,0.318
18/03/2012 12:00:00 AM,,,0.312
19/03/2012 12:00:00 AM,,,0.201
20/03/2012 12:00:00 AM,,,0.132
21/03/2012 12:00:00 AM,,,0.129
22/03/2012 12:00:00 AM,,,0.118
23/03/2012 12:00:00 AM,,,0.093
24/03/2012 12:00:00 AM,,,0.103
25/03/2012 12:00:00 AM,,,0.095
26/03/2012 12:00:00 AM,,,0.096
27/03/2012 12:00:00 AM,,,0.094
28/03/2012 12:00:00 AM,,,0.085
29/03/2012 12:00:00 AM,,,0.105
30/03/2012 12:00:00 AM,,,0.100
31/03/2012 12:00:00 AM,,,0.101
01/04/2012 12:00:00 AM,,,0.111
02/04/2012 12:00:00 AM,,,0.083
03/04/2012 12:00:00 AM,,,0.066
04/04/2012 12:00:00 AM,,,0.053
05/04/2012 12:00:00 AM,,,0.048
06/04/2012 12:00:00 AM,,,0.044
07/04/2012 12:00:00 AM,,,0.053
08/04/2012 12:00:00 AM,,,0.059
09/04/2012 12:00:00 AM,,,0.043
10/04/2012 12:00:00 AM,,,0.039
11/04/2012 12:00:00 AM,,,0.035
12/04/2012 12:00:00 AM,,,0.035
13/04/2012 12:00:00 AM,,,0.037
14/04/2012 12:00:00 AM,,,0.037
15/04/2012 12:00:00 AM,,,0.034
16/04/2012 12:00:00 AM,,,0.034
17/04/2012 12:00:00 AM,,,0.031
18/04/2012 12:00:00 AM,,,0.033
19/04/2012 12:00:00 AM,,,0.040
20/04/2012 12:00:00 AM,,,0.060
21/04/2012 12:00:00 AM,,,0.060
22/04/2012 12:00:00 AM,,,0.048
23/04/2012 12:00:00 AM,,,0.045
24/04/2012 12:00:00 AM,,,0.040
25/04/2012 12:00:00 AM,,,0.043
26/04/2012 12:00:00 AM,,,
27/04/2012 12:00:00 AM,,,
28/04/2012 12:00:00 AM,,,0.062
29/04/2012 12:00:00 AM,,,0.085
30/04/2012 12:00:00 AM,,,0.068
01/05/2012 12:00:00 AM,,,0.054
02/05/2012 12:00:00 AM,,,0.080
03/05/2012 12:00:00 AM,,,0.073
04/05/2012 12:00:00 AM,,,0.069
05/05/2012 12:00:00 AM,,,0.078
06/05/2012 12:00:00 AM,,,0.291
07/05/2012 12:00:00 AM,,,0.459
08/05/2012 12:00:00 AM,,,
09/05/2012 12:00:00 AM,,,0.420
10/05/2012 12:00:00 AM,,,0.545
11/05/2012 12:00:00 AM,,,0.372
12/05/2012 12:00:00 AM,,,0.253
13/05/2012 12:00:00 AM,,,0.191
14/05/2012 12:00:00 AM,,,
15/05/2012 12:00:00 AM,,,
16/05/2012 12:00:00 AM,,,0.076
17/05/2012 12:00:00 AM,,,0.051
18/05/2012 12:00:00 AM,,,0.044
19/05/2012 12:00:00 AM,,,0.053
20/05/2012 12:00:00 AM,,,0.044
21/05/2012 12:00:00 AM,,,0.039
22/05/2012 12:00:00 AM,,,0.055
23/05/2012 12:00:00 AM,,,0.152
24/05/2012 12:00:00 AM,,,0.274
25/05/2012 12:00:00 AM,,,0.275
26/05/2012 12:00:00 AM,,,0.225
27/05/2012 12:00:00 AM,,,0.239
28/05/2012 12:00:00 AM,,,0.550
29/05/2012 12:00:00 AM,,,1.281
30/05/2012 12:00:00 AM,,,1.428
31/05/2012 12:00:00 AM,,,0.988
01/06/2012 12:00:00 AM,,,0.647
02/06/2012 12:00:00 AM,,,0.443
03/06/2012 12:00:00 AM,,,0.308
04/06/2012 12:00:00 AM,,,0.219
05/06/2012 12:00:00 AM,,,0.141
06/06/2012 12:00:00 AM,,,0.103
07/06/2012 12:00:00 AM,,,0.082
08/06/2012 12:00:00 AM,,,0.061
09/06/2012 12:00:00 AM,,,0.053
10/06/2012 12:00:00 AM,,,0.066
11/06/2012 12:00:00 AM,,,0.057
12/06/2012 12:00:00 AM,,,0.044
13/06/2012 12:00:00 AM,,,0.040
14/06/2012 12:00:00 AM,,,0.062
15/06/2012 12:00:00 AM,,,0.062
16/06/2012 12:00:00 AM,,,0.044
17/06/2012 12:00:00 AM,,,0.076
18/06/2012 12:00:00 AM,,,0.127
19/06/2012 12:00:00 AM,,,0.126
20/06/2012 12:00:00 AM,,,0.316
21/06/2012 12:00:00 AM,,,0.500
22/06/2012 12:00:00 AM,,,0.348
23/06/2012 12:00:00 AM,,,0.276
24/06/2012 12:00:00 AM,,,0.200
25/06/2012 12:00:00 AM,,,0.156
26/06/2012 12:00:00 AM,,,0.155
27/06/2012 12:00:00 AM,,,0.170
28/06/2012 12:00:00 AM,,,0.123
29/06/2012 12:00:00 AM,,,0.123
30/06/2012 12:00:00 AM,,,0.090
01/07/2012 12:00:00 AM,,,0.065
02/07/2012 12:00:00 AM,,,0.084
03/07/2012 12:00:00 AM,,,0.069
04/07/2012 12:00:00 AM,,,0.063
05/07/2012 12:00:00 AM,,,0.048
06/07/2012 12:00:00 AM,,,0.035
07/07/2012 12:00:00 AM,,,0.039
08/07/2012 12:00:00 AM,,,0.029
09/07/2012 12:00:00 AM,,,0.029
10/07/2012 12:00:00 AM,,,0.024
11/07/2012 12:00:00 AM,,,0.023
12/07/2012 12:00:00 AM,,,0.021
13/07/2012 12:00:00 AM,,,0.016
14/07/2012 12:00:00 AM,,,0.019
15/07/2012 12:00:00 AM,,,0.026
16/07/2012 12:00:00 AM,,,0.030
17/07/2012 12:00:00 AM,,,0.024
18/07/2012 12:00:00 AM,,,0.022
19/07/2012 12:00:00 AM,,,0.020
20/07/2012 12:00:00 AM,,,0.019
21/07/2012 12:00:00 AM,,,0.016
22/07/2012 12:00:00 AM,,,0.017
23/07/2012 12:00:00 AM,,,0.014
24/07/2012 12:00:00 AM,,,0.019
25/07/2012 12:00:00 AM,,,0.016
26/07/2012 12:00:00 AM,,,0.015
27/07/2012 12:00:00 AM,,,0.015
28/07/2012 12:00:00 AM,,,0.016
29/07/2012 12:00:00 AM,,,0.012
30/07/2012 12:00:00 AM,,,0.014
31/07/2012 12:00:00 AM,,,0.012
01/08/2012 12:00:00 AM,,,0.013
02/08/2012 12:00:00 AM,,,0.015
03/08/2012 12:00:00 AM,,,0.049
04/08/2012 12:00:00 AM,,,0.051
05/08/2012 12:00:00 AM,,,0.026
06/08/2012 12:00:00 AM,,,0.017
07/08/2012 12:00:00 AM,,,0.015
08/08/2012 12:00:00 AM,,,0.013
09/08/2012 12:00:00 AM,,,0.012
10/08/2012 12:00:00 AM,,,0.011
11/08/2012 12:00:00 AM,,,0.013
12/08/2012 12:00:00 AM,,,0.011
13/08/2012 12:00:00 AM,,,0.009
14/08/2012 12:00:00 AM,,,0.008
15/08/2012 12:00:00 AM,,,0.010
16/08/2012 12:00:00 AM,,,0.011
17/08/2012 12:00:00 AM,,,0.011
18/08/2012 12:00:00 AM,,,0.008
19/08/2012 12:00:00 AM,,,0.009
20/08/2012 12:00:00 AM,,,0.012
21/08/2012 12:00:00 AM,,,0.010
22/08/2012 12:00:00 AM,,,0.010
23/08/2012 12:00:00 AM,,,0.013
24/08/2012 12:00:00 AM,,,0.015
25/08/2012 12:00:00 AM,,,0.013
26/08/2012 12:00:00 AM,,,0.014
27/08/2012 12:00:00 AM,,,0.014
28/08/2012 12:00:00 AM,,,0.016
29/08/2012 12:00:00 AM,,,0.013
30/08/2012 12:00:00 AM,,,0.015
31/08/2012 12:00:00 AM,,,0.015
01/09/2012 12:00:00 AM,,,0.017
02/09/2012 12:00:00 AM,,,0.023
03/09/2012 12:00:00 AM,,,0.018
04/09/2012 12:00:00 AM,,,0.015
05/09/2012 12:00:00 AM,,,0.014
06/09/2012 12:00:00 AM,,,0.012
07/09/2012 12:00:00 AM,,,0.013
08/09/2012 12:00:00 AM,,,0.011
09/09/2012 12:00:00 AM,,,0.010
10/09/2012 12:00:00 AM,,,0.011
11/09/2012 12:00:00 AM,,,0.009
12/09/2012 12:00:00 AM,,,0.009
13/09/2012 12:00:00 AM,,,0.010
14/09/2012 12:00:00 AM,,,0.010
15/09/2012 12:00:00 AM,,,0.010
16/09/2012 12:00:00 AM,,,0.011
17/09/2012 12:00:00 AM,,,0.012
18/09/2012 12:00:00 AM,,,0.011
19/09/2012 12:00:00 AM,,,0.011
20/09/2012 12:00:00 AM,,,0.013
21/09/2012 12:00:00 AM,,,0.024
22/09/2012 12:00:00 AM,,,0.034
23/09/2012 12:00:00 AM,,,0.044
24/09/2012 12:00:00 AM,,,0.058
25/09/2012 12:00:00 AM,,,0.053
26/09/2012 12:00:00 AM,,,0.051
27/09/2012 12:00:00 AM,,,0.059
28/09/2012 12:00:00 AM,,,0.058
29/09/2012 12:00:00 AM,,,0.059
30/09/2012 12:00:00 AM,,,0.056
01/10/2012 12:00:00 AM,,,0.059
02/10/2012 12:00:00 AM,,,0.054
03/10/2012 12:00:00 AM,,,0.056
04/10/2012 12:00:00 AM,,,0.052
05/10/2012 12:00:00 AM,,,0.053
06/10/2012 12:00:00 AM,,,0.057
07/10/2012 12:00:00 AM,,,0.070
08/10/2012 12:00:00 AM,,,0.070
09/10/2012 12:00:00 AM,,,0.067
10/10/2012 12:00:00 AM,,,0.072
11/10/2012 12:00:00 AM,,,0.060
12/10/2012 12:00:00 AM,,,0.067
13/10/2012 12:00:00 AM,,,0.062
14/10/2012 12:00:00 AM,,,0.058
15/10/2012 12:00:00 AM,,,0.053
16/10/2012 12:00:00 AM,,,0.052
17/10/2012 12:00:00 AM,,,0.053
18/10/2012 12:00:00 AM,,,0.055
19/10/2012 12:00:00 AM,,,0.052
20/10/2012 12:00:00 AM,,,0.045
21/10/2012 12:00:00 AM,,,0.046
22/10/2012 12:00:00 AM,,,0.053
23/10/2012 12:00:00 AM,,,0.053
24/10/2012 12:00:00 AM,,,0.060
25/10/2012 12:00:00 AM,,,0.056
26/10/2012 12:00:00 AM,,,0.048
27/10/2012 12:00:00 AM,,,0.046
28/10/2012 12:00:00 AM,,,0.045
29/10/2012 12:00:00 AM,,,
30/10/2012 12:00:00 AM,,,
31/10/2012 12:00:00 AM,,,
01/11/2012 12:00:00 AM,,,
02/11/2012 12:00:00 AM,,,
03/11/2012 12:00:00 AM,,,
04/11/2012 12:00:00 AM,,,
05/11/2012 12:00:00 AM,,,
06/11/2012 12:00:00 AM,,,
07/11/2012 12:00:00 AM,,,
08/11/2012 12:00:00 AM,,,
09/11/2012 12:00:00 AM,,,
10/11/2012 12:00:00 AM,,,
11/11/2012 12:00:00 AM,,,
12/11/2012 12:00:00 AM,,,
13/11/2012 12:00:00 AM,,,
14/11/2012 12:00:00 AM,,,
15/11/2012 12:00:00 AM,,,
16/11/2012 12:00:00 AM,,,
17/11/2012 12:00:00 AM,,,
18/11/2012 12:00:00 AM,,,
19/11/2012 12:00:00 AM,,,
20/11/2012 12:00:00 AM,,,
21/11/2012 12:00:00 AM,,,
